Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
US,IRON,Enoch,"37.747445,-113.055524",NO2,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,BUTTE,Chico -  East,"39.76168,-121.84047",NO2,AirNow,ppm,0.004,2021-08-06T10:00:00+02:00,United States
TH,Samut Songkhram,Samut Songkhram Health Office,"13.428581,100.024664",NO2,Air4Thai,ppm,0.004,2021-08-06T14:00:00+02:00,Thailand
US,Winston-Salem,HATTIEAVEN,"36.1106,-80.2267",NO2,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,Altoona,Altoona,"40.515,-78.3889",O3,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,Naples-Marco Island,Laurel Oaks Elementa,"26.2992,-81.72",O3,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,Clinton,"Clinton, Chancy Park","41.823101,-90.211899",SO2,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,EAU CLAIRE,Eau Claire,"44.761398,-91.413002",O3,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,Tampa-St. Petersburg-Clearwater,DAVIS ISLAND,"27.9283,-82.4547",SO2,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,Ocala,YMCA - Marion County,"29.170799,-82.1008",O3,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
US,LIBERTY,Sumatra,"30.1103,-84.9903",O3,AirNow,ppm,0.004,2021-08-06T08:00:00+02:00,United States
US,Harrisburg-Carlisle,Harrisburg,"40.246992,-76.846988",O3,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,United States
TH,Khon Kaen,Hydrogeological Group Water Resources Regional Office4 khonkaen,"16.445329,102.835251",SO2,Air4Thai,ppm,0.004,2021-08-06T14:00:00+02:00,Thailand
CA,BRITISH COLUMBIA,Castlegar Zinio Park,"49.317698,-117.661527",SO2,AirNow,ppm,0.004,2021-08-06T13:00:00+02:00,Canada
ZA,Sekhukhune,Steelpoort,"-24.731501,30.134383",NO2,South Africa,ppm,0.004242,2021-08-06T14:00:00+02:00,South Africa
ZA,West Coast,Malmesbury,"-33.455392,18.731712",SO2,South Africa,ppm,0.004859,2021-08-06T14:00:00+02:00,South Africa
ZA,King Cetshwayo,Arboretum – Water Facility,"-28.761003,32.07862",NO2,South Africa,ppm,0.004893,2021-08-06T14:00:00+02:00,South Africa
ZA,Ngaka Modiri Molema,Mafikeng,"-25.835814,25.614534",NO2,South Africa,ppm,0.004986,2021-08-06T14:00:00+02:00,South Africa
US,NORFOLK,WeymouthFR,"42.241229,-70.963346",NO2,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
US,East Stroudsburg,Swiftwater,"41.083099,-75.3283",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,HAMILTON,Piseco Lake,"43.4556,-74.515",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,Portland-South Portland-Biddeford,Portland - Deering O,"43.660248,-70.268967",NO2,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
US,Allentown-Bethlehem-Easton,Allentown,"40.6119,-75.4325",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,SUMTER,Ward,"32.36253,-88.27792",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
TH,Tak,"Non-Formal Education Centre, Mea Sot","16.750102,98.591312",NO2,Air4Thai,ppm,0.005,2021-08-06T14:00:00+02:00,Thailand
AU,Geelong,Geelong South,"-38.17356,144.3703",NO2,Australia - Victoria,ppm,0.005,2021-08-06T13:00:00+02:00,Australia
US,BRADFORD,Towanda,"41.705226,-76.512726",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
TH,Samut Prakan,National Housing Authority Bangplee,"13.5705,100.786287",SO2,Air4Thai,ppm,0.005,2021-08-06T14:00:00+02:00,Thailand
US,South Bend-Mishawaka,South Bend-Shields D,"41.6967,-86.2147",NO2,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
CA,QUEBEC,Québec - École Les P,"46.77417,-71.36972",NO2,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,Canada
US,Lincolnton,CROUSE,"35.438556,-81.27675",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,PLYMOUTH,Brockton,"42.065119,-71.012686",O3,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
US,Farmington,Bloomfield,"36.7422,-107.9769",NO2,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,DUCHESNE,Roosvelt,"40.2943,-110.009",NO2,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
AU,Morwell,Morwell South,"-38.2392921,146.3873",NO2,Australia - Victoria,ppm,0.005,2021-08-06T13:00:00+02:00,Australia
US,Vallejo-Fairfield,Vallejo,"38.102507,-122.237976",NO2,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
US,San Jose-Sunnyvale-Santa Clara,San Jose - Jackson S,"37.3483,-121.8947",NO2,AirNow,ppm,0.005,2021-08-06T11:00:00+02:00,United States
US,Provo-Orem,Spanish Fork,"40.136398,-111.660202",NO2,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
US,Concord,Concord,"43.21847,-71.514525",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,Savannah,Savannah East Presid,"32.0683,-81.0489",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,New Castle,New Castle,"40.9958,-80.3467",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
TH,Lamphun,"Meteorological Staions, Lamphun","18.567179,99.03856",NO2,Air4Thai,ppm,0.005,2021-08-06T14:00:00+02:00,Thailand
US,FRANKLIN,Greenfield,"42.605816,-72.596689",O3,AirNow,ppm,0.005,2021-08-06T12:00:00+02:00,United States
TH,Sakon Nakhon,"Meteorological stations, Sakon Nakhon","17.15662,104.133216",NO2,Air4Thai,ppm,0.005,2021-08-06T14:00:00+02:00,Thailand
TH,Ubon Ratchathani,"OTOP Center, Ubon Ratchathani","15.245413,104.846219",NO2,Air4Thai,ppm,0.005,2021-08-06T14:00:00+02:00,Thailand
US,ROCKBRIDGE,NATBRIDGE,"37.62668,-79.5126",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,Portland-Vancouver-Beaverton,Portland Near Road,"45.39916,-122.7455",NO2,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,Yuba City,Yuba City,"39.13868,-121.61884",NO2,AirNow,ppm,0.005,2021-08-06T10:00:00+02:00,United States
US,Gulfport-Biloxi,WAVELAND,"30.3008,-89.395798",O3,AirNow,ppm,0.005,2021-08-06T13:00:00+02:00,United States
US,Sacramento--Arden-Arcade--Roseville,Davis - UCD Campus,"38.53455,-121.7734",NO2,AirNow,ppm,0.005,2021-08-06T10:00:00+02:00,United States
ZA,Gert Sibande,Bosjesspruit,"-26.605556,29.210833",NO2,South Africa,ppm,0.005433,2021-08-06T13:00:00+02:00,South Africa
ZA,West Rand,Mogale City,"-26.170333,27.806556",NO2,South Africa,ppm,0.005523,2021-08-06T14:00:00+02:00,South Africa
ZA,Waterberg,Lephalale,"-23.682068,27.722012",NO2,South Africa,ppm,0.005724,2021-08-06T14:00:00+02:00,South Africa
ZA,Fezile Dabi,AJ Jacobs,"-26.822775,27.826179",SO2,South Africa,ppm,0.005805,2021-08-06T13:00:00+02:00,South Africa
US,McAllen-Edinburg-Mission,Mission C43,"26.226226,-98.29107",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,Louisville,BUCKNER,"38.3986,-85.4433",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,San Francisco-Oakland-Fremont,Pleasanton - Owens C,"37.701222,-121.903019",NO2,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,Florence,Pee Dee,"34.285599,-79.744698",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,Johnstown,Johnstown,"40.3097,-78.9158",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,Bloomington,Plummer,"38.9856,-86.99",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
TH,Chon Buri,"Environment Agency Section 13, Chonburi","13.355065,100.977777",NO2,Air4Thai,ppm,0.006,2021-08-06T14:00:00+02:00,Thailand
US,Salt Lake City,Utah Tech. Center,"40.7771,-111.945",NO2,AirNow,ppm,0.006,2021-08-06T12:00:00+02:00,United States
US,Harrisonburg,Rockingham,"38.4772,-78.816704",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,ST. LUCIE,Savannahs,"27.38908,-80.311035",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
TH,Nan,"Municipality Office, Nan","18.788878,100.776359",NO2,Air4Thai,ppm,0.006,2021-08-06T14:00:00+02:00,Thailand
US,Orlando-Kissimmee,Clermont,"28.525,-81.7231",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
CA,MANITOBA,Winnipeg_Ellens,"49.9489,-97.3964",NO2,AirNow,ppm,0.006,2021-08-06T12:00:00+02:00,Canada
US,Merced,Merced - S. Coffee A,"37.2817,-120.433601",NO2,AirNow,ppm,0.006,2021-08-06T12:00:00+02:00,United States
US,FRESNO,Fresno - Garland,"36.78538,-119.77321",NO2,AirNow,ppm,0.006,2021-08-06T10:00:00+02:00,United States
US,HAYWOOD,WNVLELSC,"35.507224,-82.963625",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
US,ST. BERNARD,Meraux,"29.940001,-89.919998",O3,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
TH,Phrae,"Meteorology Center, Phrae","18.128928,100.162345",NO2,Air4Thai,ppm,0.006,2021-08-06T14:00:00+02:00,Thailand
US,Salisbury,ROCKWELL,"35.551868,-80.395039",NO2,AirNow,ppm,0.006,2021-08-06T13:00:00+02:00,United States
ZA,Bojanala Platinum,Marikana Community Centre,"-25.698444,27.480111",NO2,South Africa,ppm,0.006224,2021-08-06T14:00:00+02:00,South Africa
US,Pittsburgh,Parkway East (Near R,"40.437431,-79.863572",SO2,AirNow,ppm,0.0068748333333333,2021-08-06T14:00:00+02:00,United States
US,BECKER,Detroit Lakes,"46.8511,-95.8467",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Rutland,RUTLAND,"43.608528,-72.98246",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Adrian,TECUMSEH,"41.995602,-83.946701",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,TULSA,Muscogee (Creek) Nat,"35.901324,-96.012749",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
AU,Traralgon,Traralgon,"-38.1942825,146.531464",NO2,Australia - Victoria,ppm,0.007,2021-08-06T13:00:00+02:00,Australia
TH,Chiang Rai,Maesai Health Office,"20.427325,99.883842",NO2,Air4Thai,ppm,0.007,2021-08-06T14:00:00+02:00,Thailand
US,Waterloo-Cedar Falls,"Waverly, Airport","42.743099,-92.5131",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Modesto,Turlock - S. Minaret,"37.4883,-120.8358",NO2,AirNow,ppm,0.007,2021-08-06T12:00:00+02:00,United States
US,Atlanta-Sandy Springs-Marietta,Douglasville,"33.7433,-84.7789",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Poughkeepsie-Newburgh-Middletown,Valley Central,"41.5231,-74.215",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
TH,Udon Thani,"Nong Prajak Public Park, Udon Thani","17.414174,102.780926",NO2,Air4Thai,ppm,0.007,2021-08-06T14:00:00+02:00,Thailand
US,Visalia-Porterville,Visalia - N. Church,"36.33252,-119.29095",NO2,AirNow,ppm,0.007,2021-08-06T10:00:00+02:00,United States
US,Hagerstown-Martinsburg,Hagerstown,"39.565601,-77.721901",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Evansville,Evansville-Buena Vis,"38.0133,-87.5772",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
CA,BRITISH COLUMBIA,Kamloops Federal Bui,"50.67477,-120.334016",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,Canada
US,Reno-Sparks,Reno4,"39.521918,-119.795444",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
AU,Canberra,Florey,"-35.220606,149.0435",NO2,Australia - ACT,ppm,0.007,2021-08-06T07:00:00+02:00,Australia
TH,Nakhon Pathom,Water reservoir,"13.832076,100.057961",NO2,Air4Thai,ppm,0.007,2021-08-06T14:00:00+02:00,Thailand
US,Raleigh-Cary,Millbrook NCore,"35.856111,-78.574167",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,YORK,York Landfill,"34.977,-81.207",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Las Vegas-Paradise,Joe Neal,"36.270592,-115.238282",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Shreveport-Bossier City,Shreveport Airport,"32.5364,-93.7492",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Morgantown,MORGANTOWN,"39.648899,-79.921097",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
TH,Kanchanaburi,Kanchanaburi Meteorological Station,"14.022376,99.536195",O3,Air4Thai,ppm,0.007,2021-08-06T14:00:00+02:00,Thailand
US,GRANVILLE,BUTNER,"36.141111,-78.768056",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
US,Williamsport,Montoursville,"41.2508,-76.9239",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
TH,Nakhon Si Thammarat,Elderly Health Rehabilitation Center,"8.426923,99.961469",NO2,Air4Thai,ppm,0.007,2021-08-06T14:00:00+02:00,Thailand
MX,BAJA CALIFORNIA NORTE,SPABC14 COBACH,"32.6336,-115.5042",O3,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,Mexico
US,Wichita,WHlthDpt,"37.7011,-97.3139",NO2,AirNow,ppm,0.007,2021-08-06T13:00:00+02:00,United States
ZA,Nkangala,Hendrina - SAWS,"-26.151197,29.716484",NO2,South Africa,ppm,0.007185,2021-08-06T14:00:00+02:00,South Africa
ZA,Buffalo City Metro,Zwelitsha,"-32.88,27.4",SO2,South Africa,ppm,0.007339,2021-08-06T08:00:00+02:00,South Africa
CO,Bogota,Usme,"4.53120556,-74.1117138889",SO2,Bogota,ppm,0.007454364,2021-08-06T14:00:00+02:00,Colombia
ZA,Sekhukhune,Steelpoort,"-24.731501,30.134383",SO2,South Africa,ppm,0.007571,2021-08-06T14:00:00+02:00,South Africa
ZA,City  of  Ekurhuleni,Bedfordview,"-26.178666,28.13314",SO2,South Africa,ppm,0.007718,2021-08-06T14:00:00+02:00,South Africa
ZA,Bojanala Platinum,Marikana Community Centre,"-25.698444,27.480111",SO2,South Africa,ppm,0.007786,2021-08-06T14:00:00+02:00,South Africa
US,Baton Rouge,Carville,"30.1975,-91.1283",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Lansing-East Lansing,LANSING,"42.76138,-84.562867",NO2,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,BERKS,Kutztown,"40.51408,-75.789703",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Kalispell,Glacier NP,"48.5103,-113.9956",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Ogden-Clearfield,BV,"40.897999,-111.885498",NO2,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
MX,GUANAJUATO,Estación Facultad de,"21.133894,-101.68025",SO2,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,Mexico
TH,Songkhla,Hat Yai Municipality,"7.020545,100.48404",NO2,Air4Thai,ppm,0.008,2021-08-06T14:00:00+02:00,Thailand
US,Deltona-Daytona Beach-Ormond Beach,Blind Services; 1185,"29.2069,-81.0531",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,ROCKINGHAM,Londonderry - Moose,"42.862531,-71.38014",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
ZA,West Rand,Mogale City,"-26.170333,27.806556",PM10,South Africa,µg/m³,0.008,2021-08-06T14:00:00+02:00,South Africa
US,Seattle-Tacoma-Bellevue,Seattle-10th & Welle,"47.597222,-122.319722",NO2,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
TH,Nakhon Phanom,"Meteorological stations, Nakhon Phanom","17.412345,104.7786123",O3,Air4Thai,ppm,0.008,2021-08-06T14:00:00+02:00,Thailand
US,Springfield,CHICOPEE,"42.194401,-72.555603",NO2,AirNow,ppm,0.008,2021-08-06T12:00:00+02:00,United States
US,MIDDLESEX,ChelmsfordNR,"42.612113,-71.307519",NO2,AirNow,ppm,0.008,2021-08-06T12:00:00+02:00,United States
US,MIAMI - DADE,Perimeter,"25.785472,-80.284206",NO2,AirNow,ppm,0.008,2021-08-06T11:00:00+02:00,United States
US,ANDERSON,Garrison Arena,"34.635958,-82.810667",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Cheyenne,Cheyenne NCore,"41.18222,-104.778336",NO2,AirNow,ppm,0.008,2021-08-06T11:00:00+02:00,United States
US,Cedar Rapids,PUBLIC HEALTH,"41.9767,-91.6878",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Durham,BUSHYFRK,"36.306965,-79.09197",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
TH,Phitsanulok,Chom Nan Chaloem Phrakiat Public Park,"16.820833,100.258056",NO2,Air4Thai,ppm,0.008,2021-08-06T14:00:00+02:00,Thailand
US,Marshall,Marshall,"44.4572,-95.835",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Charlottesville,Albemarle HS,"38.076599,-78.503998",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
US,Evansville,Inglefield,"38.1139,-87.5369",O3,AirNow,ppm,0.008,2021-08-06T13:00:00+02:00,United States
TH,Phuket,Municipal Health Center,"7.884508,98.391318",NO2,Air4Thai,ppm,0.008,2021-08-06T14:00:00+02:00,Thailand
ZA,Mopani,Phalaborwa,"-23.931992,31.139652",SO2,South Africa,ppm,0.008001,2021-08-06T14:00:00+02:00,South Africa
TH,Sa Kaeo,Kanjanapisek Park,"13.691047,102.510442",NO2,Air4Thai,ppm,0.009,2021-08-06T14:00:00+02:00,Thailand
US,Weirton-Steubenville,WEIRTON,"40.42735,-80.59253",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Meridian,MERIDIAN,"32.3644,-88.7314",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Boston-Cambridge-Quincy,BOSTON-KENMORE,"42.3489,-71.097702",NO2,AirNow,ppm,0.009,2021-08-06T12:00:00+02:00,United States
US,Pascagoula,PASCAGOULA,"30.377501,-88.533897",NO2,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Roanoke,EAST VINTON ELEMENTA,"37.285599,-79.884201",NO2,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,LOS ANGELES,Pico Rivera,"34.010283,-118.068484",NO2,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Lexington-Fayette,NICHVILL,"37.8933,-84.5892",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Raleigh-Cary,Millbrook NCore,"35.856111,-78.574167",NO2,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
AU,Altona North,Altona North,"-37.8441238,144.861618",NO2,Australia - Victoria,ppm,0.009,2021-08-06T13:00:00+02:00,Australia
US,ALEXANDER,Taylorsville Liledou,"35.9138,-81.191",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Stockton,TracyAP,"37.6825,-121.4406",NO2,AirNow,ppm,0.009,2021-08-06T12:00:00+02:00,United States
US,Hickory-Lenoir-Morganton,LENOIR,"35.9359,-81.5306",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
TH,Samut Sakhon,Highway District,"13.705458,100.315675",SO2,Air4Thai,ppm,0.009,2021-08-06T14:00:00+02:00,Thailand
US,State College,Penn State,"40.7208,-77.9319",O3,AirNow,ppm,0.009,2021-08-06T12:00:00+02:00,United States
US,MC CLAIN,Kessler,"34.984686,-97.522753",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Laconia,Laconia,"43.566122,-71.496335",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Rocky Mount,LEGGETT,"35.988278,-77.5843",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Durham,Burdens Creek,"35.889402,-78.8747",NO2,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Parkersburg-Marietta-Vienna,VIENNA,"39.325001,-81.5522",O3,AirNow,ppm,0.009,2021-08-06T13:00:00+02:00,United States
US,Portland-South Portland-Biddeford,Kennebunkport,"43.343056,-70.47139",O3,AirNow,ppm,0.01,2021-08-06T12:00:00+02:00,United States
US,Portland-Vancouver-Beaverton,Portland Near Road,"45.39916,-122.7455",CO,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Olympia,Lacey-College St,"47.029301,-122.821503",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
CA,MANITOBA,Flin Flon,"54.765,-101.8753",O3,AirNow,ppm,0.01,2021-08-06T11:00:00+02:00,Canada
US,Scranton--Wilkes-Barre,Peckville,"41.4789,-75.5781",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Bennington,Bennington,"42.887501,-73.249702",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,WASHINGTON,TakomaRec,"38.970101,-77.016715",NO2,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Ukiah,Ukiah District Offic,"39.145733,-123.202995",O3,AirNow,ppm,0.01,2021-08-06T12:00:00+02:00,United States
TH,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit","17.631352,100.09896",NO2,Air4Thai,ppm,0.01,2021-08-06T14:00:00+02:00,Thailand
US,Vincennes,Vincennes,"38.7408,-87.4853",O3,AirNow,ppm,0.01,2021-08-06T12:00:00+02:00,United States
US,Tampa-St. Petersburg-Clearwater,GANDY,"27.8928,-82.5383",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Sebring,Archbold Biomedical,"27.1889,-81.3403",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
PL,Zielonka,Bory Tucholskie,"53.662136,17.933986",BC,GIOS,µg/m³,0.01,2021-08-06T14:00:00+02:00,Poland
US,Greenville,Greenville-ESC,"34.843899,-82.414597",NO2,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,WELD,Platteville Atmosphe,"40.18161,-104.72613",NO2,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Virginia Beach-Norfolk-Newport News,HAMPTON,"37.103683,-76.386948",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
US,Kalamazoo-Portage,KALAMAZOO,"42.2781,-85.5419",O3,AirNow,ppm,0.01,2021-08-06T13:00:00+02:00,United States
ZA,King Cetshwayo,CBD - RBCAA,"-28.7447,32.049242",SO2,South Africa,ppm,0.010479,2021-08-06T14:00:00+02:00,South Africa
US,Sarasota-Bradenton-Venice,Lido Park; McKinley,"27.3072,-82.5703",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,CARLTON,Fond du Lac,"46.713694,-92.511722",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
AU,Traralgon,Traralgon,"-38.1942825,146.531464",O3,Australia - Victoria,ppm,0.011,2021-08-06T13:00:00+02:00,Australia
US,Gadsden,Southside,"33.9,-86.05",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,CHARLESTON,SPA-Irving St.,"32.836602,-79.956983",NO2,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,Lake Charles,Carlyss,"30.1433,-93.3719",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,WARREN,Columbia,"40.924606,-75.067825",NO2,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,ALAMEDA,Berkeley Aquatic Par,"37.864767,-122.302741",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,Eugene-Springfield,Eugene - Amazon Park,"44.0263,-123.08377",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,Tulsa,Tulsa,"36.206699,-95.976402",NO2,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,SISKIYOU,Yreka,"41.72679,-122.63359",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,GLENN,Willows-Colusa,"39.53387,-122.190834",O3,AirNow,ppm,0.011,2021-08-06T10:00:00+02:00,United States
US,Elizabethtown,ETOWN2,"37.7064,-85.8517",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,ORANGE,Anaheim Near Road,"33.819305,-117.918759",NO2,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
US,San Jose-Sunnyvale-Santa Clara,Pinnacles NM,"36.485001,-121.155602",O3,AirNow,ppm,0.011,2021-08-06T13:00:00+02:00,United States
CA,ALBERTA,Calgary Central2,"51.047611,-114.075165",NO2,AirNow,ppm,0.011,2021-08-06T08:00:00+02:00,Canada
